Account_Campaign_Mapping_V2

Date/Time Generated,9/24/18 3:49 AM
Report Time Zone,America/New_York
Account ID,5552
Date Range,9/10/18 - 9/23/18
Advertiser,Equals:2014_DigitalRoyalty (4365914)
Advertiser,Equals:ALL|US|iProspect|2012 (3632474)
Advertiser,Equals:6359301
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_2235440 (8304258)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_688442 (5236351)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_857434 (5404806)
Advertiser,Equals:BidManager_SeparateSpotlightAdvertiser_DO_NOT_EDIT (4532011)
Advertiser,Equals:CI|US|iProspect|2012 (3476205)
Advertiser,Equals:DCS|Criteo|_INTL_ (4765209)
Advertiser,Equals:DCS|DA_STUDIO|_INTL_ (5373955)
Advertiser,Equals:DCS|Demand_Generation|_INTL_ (4255681)
Advertiser,Equals:DCS|F3D|_INTL_ (4867019)
Advertiser,Equals:DCS|iProspect|_INTL_ (4248444)
Advertiser,Equals:DCS|OMD|_INTL_ (4294851)
Advertiser,Equals:DCS|Periscopix_Tracking_Ads|_INTL_ (8110681)
Advertiser,Equals:DCS|Periscopix|_INTL_ (6146229)
Advertiser,Equals:DCS|Rakuten_Non-linked_Advertiser|_INTL_ (8066286)
Advertiser,Equals:DCS|Zenith|_INTL_ (8502683)
Advertiser,Equals:dg_intl_hilton (3498746)
Advertiser,Equals:dg_intl_multibrand (3638295)
Advertiser,Equals:DGTS_US_AllSuites (8325024)
Advertiser,Equals:DGTS_US_FocusedServices (8325606)
Advertiser,Equals:DGTS_US_FullService (8328012)
Advertiser,Equals:8314394
Advertiser,Equals:DGTS_US_Portfolio_Honors (8310967)
Advertiser,Equals:DT|US|iProspect|2012 (3476213)
Advertiser,Equals:E-Events 30 Day Tags (2391905)
Advertiser,Equals:Ecommerce_Corporate_US (2608519)
Advertiser,Equals:eDistribution Marketing_In House_UK (2055539)
Advertiser,Equals:ES|US|iProspect|2012 (3476215)
Advertiser,Equals:f3d_intl_paid_search (3917774)
Advertiser,Equals:GI|US|iProspect|2012 (3476218)
Advertiser,Equals:GV|US|iProspect|2012 (3476224)
Advertiser,Equals:Hampton Inn : iCrossing US : US (2377205)
Advertiser,Equals:Hampton_Wahlstrom_US (2208460)
Advertiser,Equals:HHC Hotels_Waldorf Boulders Resort_US_0328 (2221810)
Advertiser,Equals:HH|US|iProspect|2012 (3476226)
Advertiser,Equals:Hilton Demand Generation Intl (2712515)
Advertiser,Equals:Hilton HHonors : iCrossing US : US (2377325)
Advertiser,Equals:2784036
Advertiser,Equals:HILTON HOTELS CORP (2013561)
Advertiser,Equals:Hilton Paid Search on DS (Edge) (6972294)
Advertiser,Equals:Hilton Paid Search on DS (Non-Edge) (6973298)
Advertiser,Equals:Hilton_OMD_APAC (2705521)
Advertiser,Equals:Hilton_OMD_US (2077542)
Advertiser,Equals:Hilton_Space Dealer_Germany (2070859)
Advertiser,Equals:2162324
Advertiser,Equals:Hilton_Traffic Broker UK_RU (2341749)
Advertiser,Equals:HI|US|iProspect|2012 (3476209)
Advertiser,Equals:HT|US|iProspect|2012 (3476223)
Advertiser,Equals:HWW_Corporate_EmailMarketing (4652907)
Advertiser,Equals:HWW_SocialMedia (4721827)
Advertiser,Equals:HW|US|iProspect|2012 (3476222)
Advertiser,Equals:HX|US|iProspect|2012 (3476220)
Advertiser,Equals:OMD UAE (2832897)
Advertiser,Equals:OMD_LATAM_2016 (5308684)
Advertiser,Equals:QQ|US|iProspect|2012 (4445920)
Advertiser,Equals:seo_places_listings_intl (4041706)
Advertiser,Equals:2150307
Advertiser,Equals:WA|US|iProspect|2012 (3476203)
MRC Accredited Metrics,"Impressions(Desktop Display and Rich Media, Desktop Video, Mobile Video)","Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Video)"

Report Fields
Placement ID,Placement,Campaign ID,Campaign,Site ID (DCM),Site (DCM),Impressions,Clicks
120676471,ALL|DBM|PS|PC|In-Market_Hotel-Chicago|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),40623,10
120676564,ALL|DBM|PS|PC|In-Market_Hotel-San_Francisco|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),80969,21
120677442,ALL|DBM|PS|PC|In-Market_Hotel-San_Francisco|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),121940,20
120677444,ALL|DBM|PS|PC|In-Market_Hotel-San_Francisco|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),25996,10
120677446,ALL|DBM|PS|PC|In-Market_Hotel-Tampa|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),33106,8
120677607,ALL|DBM|PS|PC|In-Market_Hotel-Miami|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),54525,16
120677653,ALL|DBM|PS|PC|In-Market_Hotel-Tampa|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),17224,7
120678138,ALL|DBM|PS|PC|In-Market_Hotel-San_Diego|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),93012,29
120678403,ALL|DBM|PS|PC|In-Market_Hotel-San_Francisco|US|EN|CPM|300x250,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),359313,85
120681045,ALL|DBM|PS|PC|In-Market_Hotel-Hawaii|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),8000,2
120681077,ALL|DBM|PS|PC|In-Market_Hotel-Miami|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),13390,2
120681348,ALL|DBM|PS|PC|In-Market_Hotel-Miami|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),29355,4
120681391,ALL|DBM|PS|PC|In-Market_Hotel-San_Diego|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),107238,50
120681413,ALL|DBM|PS|PC|In-Market_Hotel-Tampa|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),57112,20
120702482,Yahoo Japan - APAC,8852337,DART Search,2161314,DART Search : Yahoo! Japan,0,2108
120702658,Yahoo Japan - Japan,8852337,DART Search,2161314,DART Search : Yahoo! Japan,0,13173
120702823,Yahoo Japan - Top Level,8852337,DART Search,2161314,DART Search : Yahoo! Japan,0,12947
120702831,Yahoo Japan - International,8852337,DART Search,2161314,DART Search : Yahoo! Japan,0,681
120703391,Baidu - Top Level,8852337,DART Search,2162105,DART Search : Baidu,0,25377
120703398,Baidu - APAC,8852337,DART Search,2162105,DART Search : Baidu,0,2105
120707300,Baidu - EMEA,8852337,DART Search,2162105,DART Search : Baidu,0,529
120707560,Baidu - Domestic,8852337,DART Search,2162105,DART Search : Baidu,0,8081
120708061,Baidu - Tactical,8852337,DART Search,2162105,DART Search : Baidu,0,37345
120720595,Flash Sale July 2015,8653812,Hilton Hadbrouck Heights_EWRHHHF,799354,Facebook 1,0,2
120867378,ALL|Yahoo|PS|PC|Last_Minute_Bookers|US|EN|CPM|300x250,8732631,ALL|Display|Prospecting|ALL|Revenue,1321342,"Yahoo! Inc – Genome From Yahoo",7334373,935
120868613,ALL|Yahoo|PS|PC|Last_Minute_Bookers|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,1321342,"Yahoo! Inc – Genome From Yahoo",1348966,527
120868615,ALL|Yahoo|PS|PC|Last_Minute_Bookers|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,1321342,"Yahoo! Inc – Genome From Yahoo",716701,95
120868926,ALL|Yahoo|PS|PC|Last_Minute_Bookers|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,1321342,"Yahoo! Inc – Genome From Yahoo",186733,83
120899270,TripAdvisor|US|BL_English_Desktop|Metasearch|English|Flat_Rate|1x1,8141862,Hilton|TripAdvisor_Business_Listings|intl,760411,Trip Advisor,0,2
120899272,TripAdvisor|FI|BL_Finnish_Desktop|Metasearch|Finnish|Flat_Rate|1x1,8141862,Hilton|TripAdvisor_Business_Listings|intl,760411,Trip Advisor,0,27
120899347,TripAdvisor|CA|BL_English_Desktop|Metasearch|English|Flat_Rate|1x1,8141862,Hilton|TripAdvisor_Business_Listings|intl,760411,Trip Advisor,0,556
120899437,TripAdvisor|AU|BL_English_Desktop|Metasearch|English|Flat_Rate|1x1,8141862,Hilton|TripAdvisor_Business_Listings|intl,760411,Trip Advisor,0,972
120899608,TripAdvisor|UK|BL_English_Desktop|Metasearch|English|Flat_Rate|1x1,8141862,Hilton|TripAdvisor_Business_Listings|intl,760411,Trip Advisor,0,5850
121012874,Redeem Points,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,8
121012879,Terms & Conditions - Contact Us,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,1
121012880,Header,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,4
121012881,My Account,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,8
121012884,Book Now - Nav,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,1
121012885,View Account,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,47
121012886,Book Now - Widget,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,6
121012888,Explore HHonors,8590750,EM|US|SC,2154627,"Alliance Data Systems – Epsilon",0,1
121046895,Yandex - Top Level,8852337,DART Search,749050,DART Search : Other,0,54953
121048559,Yandex - Turkey,8852337,DART Search,749050,DART Search : Other,0,268
121059764,Google - Singapore,8852337,DART Search,1003528,DART Search : Google,0,7642
121083648,Baidu - Brandzone,8852337,DART Search,749050,DART Search : Other,0,25887
121102674,Bing - US,8852337,DART Search,1004635,DART Search : MSN,0,7626
121114337,Google - Spain,8852337,DART Search,1003528,DART Search : Google,0,10530
121119391,Google - Arabic,8852337,DART Search,1003528,DART Search : Google,0,18902
121119395,Google - Czech Republic,8852337,DART Search,1003528,DART Search : Google,0,492
121126365,Google - Bulgaria,8852337,DART Search,1003528,DART Search : Google,0,286
121126369,Google - China Chinese,8852337,DART Search,1003528,DART Search : Google,0,239
121126371,Google - Australia,8852337,DART Search,1003528,DART Search : Google,0,33767
121126389,Google - Germany,8852337,DART Search,1003528,DART Search : Google,0,33675
121126390,Google - India,8852337,DART Search,1003528,DART Search : Google,0,24778
121126396,Google - Norway,8852337,DART Search,1003528,DART Search : Google,0,1023
121126505,Google - Denmark,8852337,DART Search,1003528,DART Search : Google,0,457
121126506,Google - Finland,8852337,DART Search,1003528,DART Search : Google,0,2219
121126507,Google - France,8852337,DART Search,1003528,DART Search : Google,0,15447
121126508,Google - China English,8852337,DART Search,1003528,DART Search : Google,0,1705
121126528,Google - Israel,8852337,DART Search,1003528,DART Search : Google,0,1246
121126531,Google - Ireland,8852337,DART Search,1003528,DART Search : Google,0,9837
121126536,Google - Japan,8852337,DART Search,1003528,DART Search : Google,0,72181
121126537,Google - Malaysia,8852337,DART Search,1003528,DART Search : Google,0,103
121126538,Google - Netherlands,8852337,DART Search,1003528,DART Search : Google,0,9106
121126540,Google - Taiwan,8852337,DART Search,1003528,DART Search : Google,0,1157
121126570,Google - US,8852337,DART Search,1003528,DART Search : Google,0,40757
121127508,Google - Hong Kong,8852337,DART Search,1003528,DART Search : Google,0,142
121127511,Google - Korea,8852337,DART Search,1003528,DART Search : Google,0,2721
121127514,Google - Portugal,8852337,DART Search,1003528,DART Search : Google,0,1965
121127515,Google - Romania,8852337,DART Search,1003528,DART Search : Google,0,1416
121127543,Google - Thailand,8852337,DART Search,1003528,DART Search : Google,0,30
121127545,Google - Turkey,8852337,DART Search,1003528,DART Search : Google,0,31010
121127546,Google - UK,8852337,DART Search,1003528,DART Search : Google,0,235470
121127567,Google - Worldwide English,8852337,DART Search,1003528,DART Search : Google,0,107928
121127626,Google - Greece,8852337,DART Search,1003528,DART Search : Google,0,862
121127627,Google - Iceland,8852337,DART Search,1003528,DART Search : Google,0,137
121127628,Google - Canada,8852337,DART Search,1003528,DART Search : Google,0,4717
121127629,Google - Indonesia,8852337,DART Search,1003528,DART Search : Google,0,237
121127631,Google - Italy,8852337,DART Search,1003528,DART Search : Google,0,11788
121127637,Google - Poland,8852337,DART Search,1003528,DART Search : Google,0,7642
121127638,Google - Russia,8852337,DART Search,1003528,DART Search : Google,0,7939
121127643,Google - Sweden,8852337,DART Search,1003528,DART Search : Google,0,1921
121127646,Google - Top Level Brand,8852337,DART Search,1003528,DART Search : Google,0,211355
121127656,Google - Tactical,8852337,DART Search,1003528,DART Search : Google,0,4479
121147783,Bing - WW EN,8852337,DART Search,1004635,DART Search : MSN,0,12242
121147800,Bing - Australia,8852337,DART Search,1004635,DART Search : MSN,0,2211
121147803,Bing - Italy,8852337,DART Search,1004635,DART Search : MSN,0,2650
121147826,Bing - Denmark,8852337,DART Search,1004635,DART Search : MSN,0,26
121147832,Bing - Finland,8852337,DART Search,1004635,DART Search : MSN,0,141
121148730,Bing - France,8852337,DART Search,1004635,DART Search : MSN,0,1429
121149113,Bing - UK,8852337,DART Search,1004635,DART Search : MSN,0,29641
121149118,Bing - Worldwide Traditional Chinese,8852337,DART Search,1004635,DART Search : MSN,0,490
121149269,Bing - Top Level,8852337,DART Search,1004635,DART Search : MSN,0,20218
121149481,Bing - Spain,8852337,DART Search,1004635,DART Search : MSN,0,1487
121149874,Bing - German,8852337,DART Search,1004635,DART Search : MSN,0,2992
121149880,Bing - Norway,8852337,DART Search,1004635,DART Search : MSN,0,72
121149895,Bing - Sweden,8852337,DART Search,1004635,DART Search : MSN,0,184
121150287,Bing - Portugal,8852337,DART Search,1004635,DART Search : MSN,0,775
121150312,Bing - Netherlands,8852337,DART Search,1004635,DART Search : MSN,0,371
121151690,ALL|DBM|PS|PC|Similar_Audiences_Diamond_Converter|US|EN|CPM|300x250,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),272957,53
121152052,ALL|DBM|PS|PC|BK_Site_Visitors_21_Days|US|EN|CPM|300x250,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),20338,3
121152055,ALL|DBM|PS|PC|BK_Site_Visitors_21_Days|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),14251,2
121152476,ALL|DBM|PS|PC|BK_Site_Visitors_21_Days|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),7413,0
121152612,ALL|DBM|PS|PC|BK_Site_Visitors_21_Days|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),8012,4
121152733,ALL|DBM|PS|PC|Similar_Audiences_Diamond_Converter|US|EN|CPM|160x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),68509,16
121153102,ALL|DBM|PS|PC|Similar_Audiences_Diamond_Converter|US|EN|CPM|300x600,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),275520,84
121153104,ALL|DBM|PS|PC|Similar_Audiences_Diamond_Converter|US|EN|CPM|728x90,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),158633,49
121255717,TYT 2015 - Generic,8588773,EM|US|TG,2154627,"Alliance Data Systems – Epsilon",0,1
121289273,Travelclick - GDN - 300x250,8311448,The Highland Dallas_DALCUQQ,712938,Google,2,0
121291107,Travelclick - GDN - 728x90,8311448,The Highland Dallas_DALCUQQ,712938,Google,2,0
121794884,cy1,8588773,EM|US|TG,908380,CheetahMail.com,0,3
121802367,gvd,8588773,EM|US|TG,908380,CheetahMail.com,0,1
122067210,Criteo|EMEA|MidFunnel|Retargeting|UK||1x1,8619753,Hilton|Criteo_Mid_Funnel|intl,991909,Criteo,0,1
122368941,09.19.15 - 3889 - AARP - Header & Footer,8588945,EM|US|AH,908380,CheetahMail.com,0,2
122668773,Criteo|EMEA|LowerFunnel|Retargeting|UK||1x1,8762308,Hilton|Criteo_Lower_Funnel|intl,991909,Criteo,0,1
122953802,GoogleHPA|AT|s:mapresults_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,87
122953804,GoogleHPA|AR|s:mapresults_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,15
122953813,GoogleHPA|AE|s:mapresults_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,97
122953815,GoogleHPA|ZW|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,2
122953816,GoogleHPA|ZM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,9
122953817,GoogleHPA|ZA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,154
122953824,GoogleHPA|VN|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,20
122953827,GoogleHPA|VE|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953832,GoogleHPA|US|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,3798
122953835,GoogleHPA|UG|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,2
122953836,GoogleHPA|UA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,28
122953837,GoogleHPA|TZ|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953838,GoogleHPA|TW|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,139
122953841,GoogleHPA|TR|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,483
122953843,GoogleHPA|TN|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122953844,GoogleHPA|TM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953847,GoogleHPA|TJ|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953848,GoogleHPA|TH|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,213
122953862,GoogleHPA|SM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953864,GoogleHPA|SK|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,37
122953866,GoogleHPA|SI|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,13
122953868,GoogleHPA|SG|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,410
122953869,GoogleHPA|SE|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,114
122953873,GoogleHPA|SA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,158
122953874,GoogleHPA|RW|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,9
122953875,GoogleHPA|RU|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,118
122953876,GoogleHPA|RS|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,27
122953877,GoogleHPA|RO|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,45
122953879,GoogleHPA|QA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,20
122953880,GoogleHPA|PY|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122953882,GoogleHPA|PT|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,40
122953884,GoogleHPA|PR|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,5
122953887,GoogleHPA|PL|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,374
122953888,GoogleHPA|PK|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,38
122953889,GoogleHPA|PH|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,146
122953890,GoogleHPA|PG|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,2
122953892,GoogleHPA|PE|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122953893,GoogleHPA|PA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122953894,GoogleHPA|OM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,13
122953895,GoogleHPA|NZ|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,251
122953898,GoogleHPA|NP|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,2
122953899,GoogleHPA|NO|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,102
122961100,GoogleHPA|NL|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,361
122961101,GoogleHPA|NI|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122961102,GoogleHPA|NG|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,45
122961104,GoogleHPA|NE|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122961106,GoogleHPA|NA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122961107,GoogleHPA|MZ|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122961108,GoogleHPA|MY|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,347
122961109,GoogleHPA|MX|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,43
122961111,GoogleHPA|MV|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
122961112,GoogleHPA|MU|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,4
122961113,GoogleHPA|MT|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,19
122961120,GoogleHPA|MM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,5
122961121,GoogleHPA|ML|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,3
122961122,GoogleHPA|MK|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,4
122961126,GoogleHPA|ME|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,8
122961129,GoogleHPA|MA|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122961131,GoogleHPA|LV|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,13
122961132,GoogleHPA|LU|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,33
122961133,GoogleHPA|LT|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,6
122961136,GoogleHPA|LK|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,28
122961137,GoogleHPA|LI|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,3
122961139,GoogleHPA|LB|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,12
122961141,GoogleHPA|KZ|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,33
122961143,GoogleHPA|KW|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,17
122961144,GoogleHPA|KR|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,260
122961149,GoogleHPA|KH|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,2
122961151,GoogleHPA|KE|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,22
122961152,GoogleHPA|JP|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,315
122961153,GoogleHPA|JO|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,10
122961154,GoogleHPA|JM|s:localuniversal_d:desktop|Metasearch|EN|CPC|1x1,9083689,Hilton|Google_HPA|intl,712938,Google,0,1
